block,street_name,average_floor_area_sqm,max_floor_area_sqm,min_floor_area_sqm
611,CHOA CHU KANG ST 62,120.65,135.0,107.0
620,CHOA CHU KANG ST 62,116.08,134.0,108.0
854,JURONG WEST ST 81,110.19,130.0,102.0
758,JURONG WEST ST 74,114.27,124.0,109.0
759,JURONG WEST ST 74,117.66,136.0,107.0
865,JURONG WEST ST 81,120.41,127.0,105.0
857,JURONG WEST ST 81,122.91,136.0,102.0
757,PASIR RIS ST 71,115.41,128.0,104.0
758,PASIR RIS ST 71,116.21,128.0,104.0
576,PASIR RIS ST 53,124.43,128.0,103.0
745,PASIR RIS ST 71,119.82,127.0,103.0
614,ELIAS RD,126.37,134.0,110.0
585,PASIR RIS ST 53,149.2,153.0,145.0
130,CLARENCE LANE,103.88,105.0,103.0
362,TAMPINES ST 34,112.31,129.0,107.0
124,MARSILING RISE,150.27,184.0,107.0
867,WOODLANDS ST 83,146.98,155.0,144.0
868,WOODLANDS ST 83,147.26,155.0,144.0
104A,ANG MO KIO ST 11,144.96,147.0,139.0
59,NEW UPP CHANGI RD,65.77,66.0,65.0
35,TELOK BLANGAH RISE,61.22,71.0,60.0
442,CLEMENTI AVE 3,72.55,101.0,68.0
446,CLEMENTI AVE 3,70.14,83.0,68.0
863,JURONG WEST ST 81,116.25,135.0,105.0
866,JURONG WEST ST 81,110.85,125.0,105.0
861,JURONG WEST ST 81,144.24,148.0,141.0
862,JURONG WEST ST 81,143.89,148.0,141.0
572,PASIR RIS ST 53,111.83,113.0,110.0
744,PASIR RIS ST 71,120.18,127.0,103.0
771,PASIR RIS ST 71,114.65,129.0,104.0
764,PASIR RIS ST 71,116.41,128.0,104.0
765,PASIR RIS ST 71,113.83,127.0,104.0
131,CLARENCE LANE,125.04,134.0,121.0
354,TAMPINES ST 33,116.77,133.0,107.0
355,TAMPINES ST 33,117.8,132.0,107.0
358,TAMPINES ST 33,116.55,132.0,107.0
86,LOR 2 TOA PAYOH,108.81,125.0,104.0
82,LOR 4 TOA PAYOH,108.05,123.0,103.0
80,LOR 4 TOA PAYOH,110.0,123.0,103.0
340,WOODLANDS AVE 1,159.33,179.0,69.0
836,WOODLANDS ST 83,120.53,135.0,105.0
339,WOODLANDS AVE 1,147.63,179.0,69.0
882,WOODLANDS ST 82,119.49,126.0,105.0
861,WOODLANDS ST 83,125.57,129.0,121.0
862,WOODLANDS ST 83,126.07,129.0,124.0
863,WOODLANDS ST 83,126.18,129.0,124.0
864,WOODLANDS ST 83,126.01,129.0,124.0
879,WOODLANDS ST 82,119.56,125.0,105.0
217,BEDOK NTH ST 1,69.37,82.0,68.0
13,JLN BT MERAH,115.86,132.0,100.0
757,JURONG WEST ST 74,120.77,136.0,108.0
756,JURONG WEST ST 74,120.47,129.0,109.0
860,JURONG WEST ST 81,143.86,153.0,141.0
573,PASIR RIS ST 53,111.68,113.0,110.0
746,PASIR RIS ST 71,115.17,127.0,104.0
754,PASIR RIS ST 71,115.97,128.0,104.0
763,PASIR RIS ST 71,115.95,128.0,104.0
720,PASIR RIS ST 72,123.5,127.0,104.0
347,TAMPINES ST 33,108.89,125.0,105.0
497B,TAMPINES ST 45,112.93,131.0,102.0
356,TAMPINES ST 33,124.59,125.0,124.0
497A,TAMPINES ST 45,136.0,144.0,122.0
84,LOR 2 TOA PAYOH,111.65,125.0,105.0
860,WOODLANDS ST 83,109.86,125.0,106.0
878,WOODLANDS AVE 9,118.57,125.0,105.0
858,WOODLANDS ST 83,116.47,129.0,103.0
827,WOODLANDS ST 81,144.78,147.0,143.0
657,JLN TENAGA,111.29,132.0,106.0
287,BT BATOK EAST AVE 3,147.36,149.0,145.0
134,JLN BT MERAH,112.52,129.0,103.0
764,JURONG WEST ST 74,113.83,126.0,104.0
755,JURONG WEST ST 74,115.34,128.0,104.0
159,YUNG PING RD,146.22,151.0,143.0
571,PASIR RIS ST 53,114.83,127.0,108.0
747,PASIR RIS ST 71,113.56,133.0,104.0
752,PASIR RIS ST 71,115.52,127.0,104.0
766,PASIR RIS ST 71,116.85,128.0,104.0
740,PASIR RIS ST 71,118.4,128.0,103.0
743,PASIR RIS ST 71,119.76,128.0,103.0
716,PASIR RIS ST 72,146.21,149.0,143.0
7,C'WEALTH AVE,118.16,136.0,105.0
7A,C'WEALTH AVE,114.11,138.0,102.0
19,QUEEN'S CL,117.0,133.0,107.0
20,QUEEN'S CL,112.92,131.0,107.0
22,QUEEN'S CL,114.38,131.0,106.0
497C,TAMPINES ST 45,112.91,131.0,102.0
361,TAMPINES ST 34,113.65,131.0,107.0
497G,TAMPINES ST 45,114.47,131.0,102.0
497H,TAMPINES ST 45,116.54,131.0,102.0
80A,LOR 4 TOA PAYOH,110.69,124.0,104.0
857,WOODLANDS ST 83,123.76,129.0,105.0
876,WOODLANDS AVE 9,116.92,126.0,105.0
877,WOODLANDS AVE 9,117.13,126.0,105.0
823,WOODLANDS ST 82,128.09,138.0,111.0
722,ANG MO KIO AVE 8,67.0,67.0,67.0
104B,ANG MO KIO ST 11,128.27,136.0,126.0
205,BEDOK NTH ST 1,69.49,83.0,68.0
208,NEW UPP CHANGI RD,70.21,82.0,68.0
654,JLN TENAGA,112.82,133.0,106.0
664,JLN DAMAI,143.38,145.0,142.0
665,JLN DAMAI,147.5,156.0,145.0
38,TELOK BLANGAH RISE,61.57,71.0,60.0
789,CHOA CHU KANG NTH 6,119.83,135.0,108.0
864,JURONG WEST ST 81,111.19,126.0,102.0
856,JURONG WEST ST 81,109.96,129.0,104.0
766,JURONG WEST ST 74,112.75,126.0,104.0
855,JURONG WEST ST 81,113.94,129.0,103.0
157,YUNG LOH RD,121.84,136.0,107.0
160,YUNG PING RD,147.67,153.0,145.0
859,JURONG WEST ST 81,143.96,148.0,141.0
66,KALLANG BAHRU,66.18,77.0,65.0
736,PASIR RIS DR 10,116.91,127.0,103.0
750,PASIR RIS ST 71,116.41,128.0,104.0
767,PASIR RIS ST 71,112.68,128.0,104.0
772,PASIR RIS ST 71,115.64,129.0,104.0
769,PASIR RIS ST 71,113.36,128.0,104.0
773,PASIR RIS ST 71,114.51,128.0,104.0
760,PASIR RIS ST 71,114.88,128.0,104.0
761,PASIR RIS ST 71,118.27,128.0,104.0
770,PASIR RIS ST 71,115.36,128.0,104.0
762,PASIR RIS ST 71,116.91,128.0,104.0
749,PASIR RIS ST 71,115.89,134.0,104.0
778,PASIR RIS ST 71,143.13,144.0,143.0
781,PASIR RIS ST 71,142.38,144.0,142.0
21,QUEEN'S CL,118.99,144.0,107.0
450E,TAMPINES ST 42,117.89,136.0,105.0
851,WOODLANDS ST 83,116.74,135.0,105.0
856,WOODLANDS ST 83,111.48,126.0,106.0
859,WOODLANDS ST 83,117.62,129.0,106.0
881,WOODLANDS ST 82,120.48,125.0,105.0
667,JLN DAMAI,111.96,132.0,106.0
668,JLN DAMAI,117.0,132.0,106.0
784,CHOA CHU KANG DR,118.69,135.0,109.0
786,CHOA CHU KANG DR,121.46,135.0,108.0
765,CHOA CHU KANG NTH 5,109.17,126.0,100.0
788,CHOA CHU KANG NTH 6,118.23,135.0,108.0
791,CHOA CHU KANG NTH 6,121.16,135.0,108.0
785,CHOA CHU KANG DR,119.72,135.0,108.0
768,CHOA CHU KANG ST 54,144.97,157.0,140.0
201,HOUGANG ST 21,72.0,82.0,68.0
104,JURONG EAST ST 13,70.18,84.0,68.0
155,YUNG LOH RD,106.26,110.0,105.0
156,YUNG LOH RD,118.09,129.0,106.0
158,YUNG LOH RD,115.42,128.0,106.0
161,YUNG PING RD,146.68,152.0,143.0
162,YUNG PING RD,147.02,148.0,146.0
163,YUNG PING RD,146.22,158.0,143.0
570,PASIR RIS ST 53,112.34,127.0,108.0
741,PASIR RIS ST 71,116.88,127.0,103.0
768,PASIR RIS ST 71,112.35,128.0,104.0
742,PASIR RIS ST 71,117.19,127.0,103.0
782,PASIR RIS ST 71,142.37,144.0,142.0
450C,TAMPINES ST 42,118.7,136.0,105.0
82A,LOR 4 TOA PAYOH,117.0,122.0,103.0
80B,LOR 4 TOA PAYOH,111.29,125.0,104.0
880,WOODLANDS ST 82,118.41,125.0,105.0
713,ANG MO KIO AVE 6,70.33,82.0,68.0
704,ANG MO KIO AVE 8,71.73,82.0,68.0
204,BEDOK NTH ST 1,71.11,83.0,68.0
672,JLN DAMAI,112.77,133.0,107.0
655,JLN TENAGA,112.39,133.0,106.0
12,JLN BT MERAH,114.26,134.0,100.0
139,JLN BT MERAH,116.21,129.0,106.0
81,REDHILL LANE,128.16,139.0,114.0
135,JLN BT MERAH,117.79,135.0,104.0
771,CHOA CHU KANG ST 54,110.73,121.0,102.0
792,CHOA CHU KANG NTH 6,119.48,131.0,108.0
787,CHOA CHU KANG NTH 6,121.77,135.0,110.0
765,JURONG WEST ST 74,113.01,126.0,104.0
67,KALLANG BAHRU,66.82,77.0,65.0
737,PASIR RIS DR 10,116.75,127.0,103.0
748,PASIR RIS ST 71,113.73,128.0,104.0
751,PASIR RIS ST 71,115.54,134.0,104.0
776,PASIR RIS ST 71,115.26,128.0,104.0
777,PASIR RIS ST 71,117.18,128.0,104.0
774,PASIR RIS ST 71,114.49,128.0,104.0
450F,TAMPINES ST 42,118.54,135.0,105.0
82B,LOR 4 TOA PAYOH,116.98,122.0,104.0
865,WOODLANDS ST 83,147.35,154.0,145.0
720,ANG MO KIO AVE 6,73.44,82.0,68.0
705,ANG MO KIO AVE 8,71.33,82.0,68.0
203,BEDOK NTH ST 1,70.43,82.0,68.0
652,JLN TENAGA,126.52,128.0,125.0
124A,BT MERAH VIEW,117.25,128.0,108.0
82,REDHILL LANE,125.15,139.0,114.0
83,REDHILL LANE,120.63,139.0,107.0
766,CHOA CHU KANG NTH 5,110.34,127.0,102.0
790,CHOA CHU KANG NTH 6,119.55,135.0,109.0
767,CHOA CHU KANG ST 54,110.5,121.0,102.0
352,KANG CHING RD,108.81,122.0,101.0
331,TAH CHING RD,140.08,143.0,139.0
333,KANG CHING RD,141.13,143.0,139.0
739,PASIR RIS DR 10,116.46,127.0,103.0
245,SIMEI ST 5,114.53,124.0,104.0
246,SIMEI ST 5,112.66,124.0,105.0
450D,TAMPINES ST 42,115.49,136.0,105.0
369,WOODLANDS AVE 1,111.26,128.0,102.0
367,WOODLANDS AVE 5,114.35,129.0,105.0
894A,WOODLANDS DR 50,105.63,120.0,100.0
894D,WOODLANDS DR 50,107.51,121.0,100.0
891A,WOODLANDS DR 50,109.68,119.0,100.0
670,JLN DAMAI,126.39,128.0,125.0
653,JLN TENAGA,126.57,129.0,124.0
656,JLN TENAGA,122.54,128.0,104.0
661,JLN DAMAI,144.08,145.0,143.0
45,TELOK BLANGAH DR,45.26,54.0,45.0
108,HOUGANG AVE 1,73.03,95.0,67.0
354,KANG CHING RD,108.67,122.0,101.0
355,KANG CHING RD,108.48,122.0,101.0
334,KANG CHING RD,139.8,143.0,139.0
253,SIMEI ST 1,105.04,122.0,100.0
254,SIMEI ST 1,108.47,122.0,98.0
244,SIMEI ST 5,116.43,124.0,104.0
450A,TAMPINES ST 42,118.09,136.0,105.0
498E,TAMPINES ST 45,119.87,147.0,106.0
498H,TAMPINES ST 45,120.24,147.0,106.0
498J,TAMPINES ST 45,118.13,147.0,106.0
255,SIMEI ST 1,108.97,122.0,98.0
498D,TAMPINES ST 45,120.4,147.0,106.0
84B,LOR 2 TOA PAYOH,113.34,122.0,104.0
81A,LOR 4 TOA PAYOH,113.56,122.0,103.0
81B,LOR 4 TOA PAYOH,113.04,122.0,103.0
366,WOODLANDS AVE 5,113.55,129.0,105.0
703,WOODLANDS DR 40,105.12,119.0,99.0
704,WOODLANDS DR 40,109.53,119.0,99.0
707,WOODLANDS DR 40,105.22,119.0,99.0
371,WOODLANDS AVE 1,112.92,126.0,102.0
894C,WOODLANDS DR 50,107.79,120.0,100.0
891B,WOODLANDS DR 50,111.23,121.0,100.0
359,WOODLANDS AVE 5,145.12,150.0,140.0
617,ANG MO KIO AVE 4,126.88,138.0,107.0
613,ANG MO KIO AVE 4,150.62,156.0,147.0
614,ANG MO KIO AVE 4,149.68,156.0,147.0
651,JLN TENAGA,113.67,133.0,106.0
666,JLN DAMAI,121.33,128.0,104.0
671,JLN DAMAI,113.94,133.0,107.0
124B,BT MERAH VIEW,116.29,134.0,107.0
769,CHOA CHU KANG ST 54,109.78,121.0,102.0
770,CHOA CHU KANG ST 54,110.48,121.0,102.0
852,HOUGANG CTRL,141.0,180.0,135.0
353,KANG CHING RD,108.36,122.0,101.0
326,TAH CHING RD,110.26,122.0,102.0
4C,ST. GEORGE'S LANE,115.66,124.0,106.0
8,LOR LEW LIAN,44.0,44.0,44.0
247,SIMEI ST 5,112.84,124.0,101.0
450G,TAMPINES ST 42,115.93,136.0,105.0
498B,TAMPINES ST 45,120.69,147.0,106.0
498F,TAMPINES ST 45,121.83,147.0,106.0
364,WOODLANDS AVE 5,111.89,126.0,102.0
701,WOODLANDS DR 40,109.04,119.0,99.0
894B,WOODLANDS DR 50,109.76,121.0,100.0
892A,WOODLANDS DR 50,107.49,119.0,100.0
892B,WOODLANDS DR 50,111.64,121.0,100.0
712,WOODLANDS DR 70,109.2,119.0,99.0
709,WOODLANDS DR 70,108.63,119.0,99.0
360,WOODLANDS AVE 5,144.71,150.0,140.0
361,WOODLANDS AVE 5,144.61,150.0,141.0
619,ANG MO KIO AVE 4,116.17,135.0,107.0
669,JLN DAMAI,126.45,129.0,124.0
29,CHAI CHEE AVE,143.3,144.0,143.0
188,BT BATOK WEST AVE 6,106.57,121.0,98.0
189,BT BATOK WEST AVE 6,110.39,120.0,98.0
125,BT MERAH VIEW,117.31,134.0,107.0
838,HOUGANG CTRL,109.63,141.0,98.0
567,HOUGANG ST 51,108.09,121.0,98.0
568,HOUGANG ST 51,107.45,120.0,98.0
571,HOUGANG ST 51,108.78,121.0,98.0
851,HOUGANG CTRL,139.42,177.0,136.0
324,TAH CHING RD,112.27,122.0,103.0
335,KANG CHING RD,139.65,142.0,139.0
256,SIMEI ST 1,105.01,122.0,100.0
243,SIMEI ST 5,113.36,124.0,105.0
366,TAMPINES ST 34,109.94,122.0,100.0
713,TAMPINES ST 71,106.1,120.0,99.0
498A,TAMPINES ST 45,120.08,147.0,106.0
498G,TAMPINES ST 45,122.19,147.0,106.0
498L,TAMPINES ST 45,119.17,147.0,106.0
242,SIMEI ST 5,113.04,124.0,105.0
84A,LOR 2 TOA PAYOH,115.77,122.0,104.0
370,WOODLANDS AVE 1,119.73,126.0,102.0
363,WOODLANDS AVE 5,112.11,128.0,102.0
365,WOODLANDS AVE 5,112.93,128.0,102.0
708,WOODLANDS DR 70,106.93,119.0,99.0
711,WOODLANDS DR 70,106.84,121.0,99.0
604,WOODLANDS DR 42,93.57,101.0,91.0
705,WOODLANDS DR 40,108.1,119.0,99.0
713,WOODLANDS DR 70,109.85,119.0,99.0
357,WOODLANDS AVE 5,144.59,150.0,141.0
764,CHOA CHU KANG NTH 5,145.02,157.0,140.0
575,HOUGANG ST 51,107.49,121.0,98.0
850,HOUGANG CTRL,139.58,177.0,135.0
853,HOUGANG CTRL,139.5,176.0,135.0
323,TAH CHING RD,112.94,122.0,103.0
336,TAH CHING RD,139.69,142.0,139.0
332,TAH CHING RD,140.4,143.0,139.0
4B,ST. GEORGE'S LANE,110.0,124.0,104.0
553,SERANGOON NTH AVE 3,105.03,121.0,100.0
365,TAMPINES ST 34,105.58,123.0,100.0
714,TAMPINES ST 71,105.38,120.0,99.0
498M,TAMPINES ST 45,119.26,147.0,106.0
716,TAMPINES ST 71,112.07,120.0,99.0
368,WOODLANDS AVE 1,115.0,128.0,105.0
706,WOODLANDS DR 40,108.51,119.0,99.0
710,WOODLANDS DR 70,106.06,121.0,99.0
893B,WOODLANDS DR 50,141.24,145.0,138.0
893C,WOODLANDS DR 50,141.42,145.0,138.0
112,WOODLANDS ST 13,170.0,170.0,170.0
893A,WOODLANDS DR 50,141.09,145.0,138.0
314,ANG MO KIO AVE 3,44.0,44.0,44.0
618,ANG MO KIO AVE 4,134.12,138.0,130.0
29A,CHAI CHEE AVE,145.88,151.0,145.0
193,BT BATOK WEST AVE 6,100.19,118.0,99.0
191,BT BATOK WEST AVE 6,115.71,120.0,100.0
625,CHOA CHU KANG ST 62,109.47,121.0,100.0
627,CHOA CHU KANG ST 62,111.1,122.0,100.0
836,HOUGANG CTRL,108.74,120.0,96.0
572,HOUGANG ST 51,108.71,121.0,98.0
569,HOUGANG ST 51,108.21,121.0,98.0
327,TAH CHING RD,115.6,124.0,102.0
367A,TAMPINES ST 34,108.78,123.0,100.0
369,TAMPINES ST 34,105.0,121.0,100.0
721,TAMPINES ST 71,111.95,120.0,99.0
892,TAMPINES AVE 8,140.71,144.0,137.0
81,LOR 4 TOA PAYOH,117.03,122.0,103.0
702,WOODLANDS DR 40,110.1,119.0,99.0
895A,WOODLANDS DR 50,107.11,123.0,97.0
601,WOODLANDS DR 42,93.06,99.0,91.0
714,WOODLANDS DR 70,107.93,120.0,100.0
356,WOODLANDS AVE 5,144.52,150.0,140.0
728,ANG MO KIO AVE 6,72.27,82.0,67.0
192,BT BATOK WEST AVE 6,116.3,120.0,100.0
437,FAJAR RD,108.0,120.0,100.0
452,FAJAR RD,134.99,142.0,121.0
626,CHOA CHU KANG ST 62,108.4,121.0,100.0
27,BALAM RD,116.5,126.0,107.0
29,BALAM RD,116.16,127.0,106.0
56,CASSIA CRES,107.05,120.0,101.0
570,HOUGANG ST 51,106.57,121.0,98.0
346,KANG CHING RD,105.62,123.0,101.0
328,TAH CHING RD,114.06,124.0,102.0
554,SERANGOON NTH AVE 3,104.16,121.0,100.0
507,SERANGOON NTH AVE 4,109.66,121.0,100.0
552,SERANGOON NTH AVE 3,115.77,121.0,100.0
364,TAMPINES ST 34,108.5,121.0,100.0
368,TAMPINES ST 34,109.85,122.0,101.0
701,TAMPINES ST 71,106.28,119.0,99.0
707,TAMPINES ST 71,104.52,119.0,99.0
734,TAMPINES ST 71,112.26,124.0,103.0
711,TAMPINES ST 71,112.96,120.0,99.0
715,TAMPINES ST 71,112.55,120.0,99.0
896A,WOODLANDS DR 50,109.47,123.0,99.0
896C,WOODLANDS DR 50,108.26,123.0,99.0
896B,WOODLANDS DR 50,104.64,123.0,97.0
190,BT BATOK WEST AVE 6,109.82,120.0,98.0
38,JLN RUMAH TINGGI,99.62,100.0,99.0
449,BT PANJANG RING RD,109.36,121.0,101.0
450,BT PANJANG RING RD,110.16,121.0,101.0
508,JELAPANG RD,91.47,94.0,90.0
451,FAJAR RD,132.42,142.0,119.0
762,CHOA CHU KANG NTH 5,109.76,121.0,102.0
28,BALAM RD,115.23,127.0,106.0
574,HOUGANG ST 51,108.32,121.0,98.0
348,KANG CHING RD,106.48,123.0,101.0
325,TAH CHING RD,113.52,124.0,102.0
4,BOON KENG RD,107.55,125.0,103.0
83,STRATHMORE AVE,112.44,125.0,102.0
549,SERANGOON NTH AVE 3,113.36,121.0,100.0
551,SERANGOON NTH AVE 3,112.87,121.0,100.0
511,SERANGOON NTH AVE 4,110.04,121.0,100.0
891A,TAMPINES AVE 8,100.63,101.0,100.0
724,TAMPINES ST 71,109.51,125.0,100.0
733,TAMPINES ST 71,109.06,125.0,100.0
706,TAMPINES ST 71,113.87,120.0,99.0
893A,TAMPINES AVE 8,141.42,144.0,137.0
895C,WOODLANDS DR 50,109.65,123.0,99.0
897B,WOODLANDS DR 50,105.47,123.0,97.0
897C,WOODLANDS DR 50,110.73,123.0,99.0
715,WOODLANDS DR 70,111.9,122.0,100.0
605,WOODLANDS DR 42,94.98,102.0,92.0
362,WOODLANDS AVE 5,145.48,150.0,141.0
299,BT BATOK ST 22,140.75,147.0,139.0
39,JLN RUMAH TINGGI,99.64,100.0,99.0
126,BT MERAH VIEW,134.67,140.0,128.0
84,TELOK BLANGAH HTS,118.0,118.0,118.0
448,BT PANJANG RING RD,109.64,121.0,101.0
763,CHOA CHU KANG NTH 5,109.55,121.0,102.0
837,HOUGANG CTRL,109.68,119.0,99.0
909,HOUGANG ST 91,104.45,122.0,100.0
345,KANG CHING RD,109.85,124.0,102.0
347,KANG CHING RD,107.67,123.0,101.0
321,TAH CHING RD,111.92,124.0,102.0
508,SERANGOON NTH AVE 4,108.21,121.0,100.0
370,TAMPINES ST 34,104.37,123.0,100.0
367,TAMPINES ST 34,105.14,121.0,100.0
709,TAMPINES ST 71,111.82,120.0,99.0
710,TAMPINES ST 71,105.98,119.0,100.0
712,TAMPINES ST 71,111.33,120.0,99.0
702,TAMPINES ST 71,104.7,119.0,100.0
704,TAMPINES ST 71,112.14,120.0,99.0
705,TAMPINES ST 71,112.14,120.0,99.0
732,TAMPINES ST 71,111.79,125.0,100.0
892A,TAMPINES AVE 8,140.76,144.0,137.0
35,LOR 5 TOA PAYOH,111.24,120.0,102.0
719,WOODLANDS AVE 6,109.85,122.0,100.0
602,WOODLANDS DR 42,109.63,122.0,100.0
603,WOODLANDS DR 42,110.89,123.0,100.0
898A,WOODLANDS DR 50,104.19,123.0,97.0
899B,WOODLANDS DR 50,106.71,123.0,97.0
428,WOODLANDS ST 41,91.13,104.0,84.0
436,WOODLANDS ST 41,92.55,104.0,84.0
721,ANG MO KIO AVE 8,67.0,67.0,67.0
625,BT BATOK CTRL,108.21,120.0,101.0
297,BT BATOK ST 22,103.62,119.0,99.0
298,BT BATOK ST 22,106.0,119.0,99.0
40,JLN RUMAH TINGGI,99.68,100.0,99.0
447,BT PANJANG RING RD,107.86,121.0,101.0
573,HOUGANG ST 51,107.76,120.0,98.0
322,TAH CHING RD,116.05,124.0,102.0
30,HOLLAND CL,115.25,125.0,105.0
545,SERANGOON NTH AVE 3,109.18,121.0,100.0
550,SERANGOON NTH AVE 3,115.26,121.0,100.0
509,SERANGOON NTH AVE 4,105.74,120.0,100.0
512,SERANGOON NTH AVE 4,111.95,121.0,100.0
510,SERANGOON NTH AVE 4,108.49,122.0,98.0
544,SERANGOON NTH AVE 3,141.5,145.0,140.0
891,TAMPINES AVE 8,100.71,101.0,100.0
708,TAMPINES ST 71,104.94,119.0,100.0
703,TAMPINES ST 71,105.18,119.0,100.0
726,TAMPINES ST 71,109.1,126.0,100.0
727,TAMPINES ST 71,112.16,124.0,102.0
731,TAMPINES ST 71,111.39,125.0,100.0
725,TAMPINES ST 71,109.55,126.0,100.0
736,TAMPINES ST 72,106.01,122.0,100.0
37,LOR 5 TOA PAYOH,109.4,120.0,102.0
720,WOODLANDS AVE 6,109.79,122.0,100.0
895B,WOODLANDS DR 50,103.47,123.0,97.0
897A,WOODLANDS DR 50,106.08,123.0,97.0
898B,WOODLANDS DR 50,110.07,123.0,99.0
899C,WOODLANDS DR 50,105.75,123.0,97.0
716,WOODLANDS DR 70,111.5,122.0,100.0
717,WOODLANDS DR 70,108.18,120.0,100.0
739,WOODLANDS CIRCLE,94.95,102.0,91.0
429,WOODLANDS ST 41,92.1,104.0,84.0
437,WOODLANDS ST 41,90.69,104.0,84.0
790,WOODLANDS AVE 6,112.12,123.0,100.0
157,ANG MO KIO AVE 4,71.42,82.0,69.0
163,ANG MO KIO AVE 4,72.99,82.0,69.0
702,ANG MO KIO AVE 8,68.0,68.0,68.0
440,FAJAR RD,111.49,120.0,100.0
910,HOUGANG ST 91,92.26,94.0,90.0
913,HOUGANG ST 91,109.63,121.0,100.0
578,HOUGANG AVE 4,139.88,143.0,139.0
579,HOUGANG AVE 4,139.81,142.0,139.0
114,JURONG EAST ST 13,76.0,93.0,69.0
237,JURONG EAST ST 21,72.67,84.0,67.0
330,TAH CHING RD,114.53,124.0,102.0
5,BOON KENG RD,118.29,126.0,105.0
30A,HOLLAND CL,110.12,125.0,105.0
548,SERANGOON NTH AVE 3,110.33,121.0,100.0
728,TAMPINES ST 71,112.95,124.0,101.0
741,WOODLANDS CIRCLE,110.43,122.0,100.0
734,WOODLANDS CIRCLE,109.26,122.0,101.0
731,WOODLANDS CIRCLE,110.64,122.0,101.0
899A,WOODLANDS DR 50,105.24,123.0,97.0
106,YISHUN RING RD,72.54,93.0,67.0
539,BEDOK NTH ST 3,69.71,83.0,68.0
576,HOUGANG AVE 4,109.89,123.0,100.0
912,HOUGANG ST 91,112.57,121.0,100.0
577,HOUGANG AVE 4,139.88,143.0,139.0
366,CORPORATION DR,109.74,123.0,102.0
82,STRATHMORE AVE,111.76,125.0,102.0
36,LOR 5 TOA PAYOH,111.33,120.0,102.0
722,WOODLANDS AVE 6,110.16,122.0,102.0
742,WOODLANDS CIRCLE,110.47,122.0,100.0
732,WOODLANDS CIRCLE,111.69,122.0,101.0
727,WOODLANDS CIRCLE,111.35,122.0,102.0
159,ANG MO KIO AVE 4,76.91,82.0,69.0
623,BT BATOK CTRL,109.09,120.0,101.0
442,FAJAR RD,105.74,121.0,100.0
176,LOMPANG RD,108.29,121.0,101.0
92A,PIPIT RD,107.49,122.0,101.0
911,HOUGANG ST 91,92.11,94.0,90.0
367,CORPORATION DR,112.25,123.0,102.0
6,BOON KENG RD,115.86,126.0,105.0
729,TAMPINES ST 71,113.75,124.0,101.0
893,TAMPINES AVE 8,140.66,144.0,137.0
718,WOODLANDS AVE 6,108.22,122.0,100.0
740,WOODLANDS CIRCLE,111.76,123.0,102.0
744,WOODLANDS CIRCLE,109.62,122.0,101.0
745,WOODLANDS CIRCLE,110.62,122.0,101.0
736,WOODLANDS CIRCLE,111.62,122.0,101.0
733,WOODLANDS CIRCLE,112.4,122.0,101.0
726,WOODLANDS CIRCLE,110.5,122.0,102.0
796,WOODLANDS DR 72,109.69,123.0,100.0
743,WOODLANDS CIRCLE,95.93,103.0,91.0
728,WOODLANDS CIRCLE,94.19,101.0,91.0
723,WOODLANDS AVE 6,110.98,124.0,101.0
725,WOODLANDS AVE 6,110.77,122.0,102.0
788,WOODLANDS AVE 6,142.07,144.0,140.0
624,BT BATOK CTRL,109.97,120.0,101.0
626,BT BATOK CTRL,109.5,119.0,101.0
174,LOMPANG RD,110.11,123.0,101.0
643,CHOA CHU KANG ST 64,117.6,215.0,100.0
638,CHOA CHU KANG ST 64,115.27,215.0,100.0
92,PIPIT RD,108.28,122.0,101.0
914,HOUGANG ST 91,109.67,122.0,100.0
915,HOUGANG ST 91,111.97,122.0,100.0
365,CORPORATION DR,114.02,123.0,102.0
547,SERANGOON NTH AVE 3,110.62,121.0,100.0
730,TAMPINES ST 71,111.76,124.0,100.0
738,TAMPINES ST 72,141.0,141.0,141.0
739,TAMPINES ST 72,140.44,141.0,140.0
740,TAMPINES ST 72,141.0,141.0,141.0
352,WOODLANDS AVE 1,112.76,127.0,102.0
354,WOODLANDS AVE 1,112.69,127.0,102.0
791,WOODLANDS AVE 6,106.46,121.0,100.0
724,WOODLANDS AVE 6,111.5,124.0,101.0
735,WOODLANDS CIRCLE,110.37,122.0,101.0
721,WOODLANDS CIRCLE,108.85,122.0,101.0
737,WOODLANDS CIRCLE,94.64,102.0,91.0
729,WOODLANDS CIRCLE,95.15,101.0,91.0
730,WOODLANDS CIRCLE,95.67,101.0,91.0
353,WOODLANDS AVE 1,112.7,127.0,102.0
789,WOODLANDS AVE 6,141.76,144.0,140.0
797,WOODLANDS DR 72,141.74,144.0,140.0
158,ANG MO KIO AVE 4,71.6,82.0,69.0
290F,BT BATOK ST 24,108.82,122.0,100.0
290B,BT BATOK ST 24,141.43,143.0,141.0
173,GANGSA RD,109.05,123.0,101.0
175,LOMPANG RD,109.63,121.0,101.0
635,CHOA CHU KANG NTH 6,117.82,143.0,113.0
636,CHOA CHU KANG NTH 6,113.0,113.0,113.0
639,CHOA CHU KANG ST 64,118.03,215.0,100.0
580,HOUGANG AVE 4,108.73,123.0,100.0
543,SERANGOON NTH AVE 3,140.98,144.0,139.0
792,WOODLANDS AVE 6,110.36,123.0,100.0
